rep	entropy	dnds	fspec	omega	kappa	lnlik	k	aic	bic
320	3.307026229	0.80425921	f3x4	0.546151	27.2467	-2121841.123	12	4243688.245	4243839.71436053
320	3.307026229	0.80425921	cf3x4	0.543888	26.2115	-2097690.013	12	4195386.027	4195537.49436053
320	3.307026229	0.80425921	mg1	0.731404	31.5148	-2097189.552	6	4194385.103	4194457.83818026
320	3.307026229	0.80425921	mg3	0.647208	30.2776	-2116122.053	12	4232250.107	4232401.57436053
321	2.687143427	0.764819805	f61	0.588516	29.3435	-1795391.504	63	3590789.007	3591609.71689278
321	2.687143427	0.764819805	f1x4	0.629707	30.8512	-1830537.596	6	3661081.191	3661153.92618026
321	2.687143427	0.764819805	f3x4	0.553019	30.9833	-1842201.529	12	3684409.058	3684560.52636053
321	2.687143427	0.764819805	cf3x4	0.558874	30.0623	-1820884.263	12	3641774.527	3641925.99436053
321	2.687143427	0.764819805	mg1	0.601226	30.4658	-1826535.01	6	3653076.021	3653148.75418026
321	2.687143427	0.764819805	mg3	0.557222	30.0572	-1837702.606	12	3675411.212	3675562.68036053
322	3.512899457	0.716329342	f61	0.646901	29.8188	-2150774.534	63	4301555.069	4302375.77689278
322	3.512899457	0.716329342	f1x4	0.725954	29.9382	-2111628.522	6	4223263.043	4223335.77818026
322	3.512899457	0.716329342	f3x4	0.639407	29.9741	-2100118.97	12	4200243.939	4200395.40836053
322	3.512899457	0.716329342	cf3x4	0.658675	30.5321	-2116070.78	12	4232147.56	4232299.02836053
322	3.512899457	0.716329342	mg1	0.761156	30.3614	-2106445.253	6	4212896.505	4212969.24018026
322	3.512899457	0.716329342	mg3	0.714516	30.1228	-2094581.444	12	4189168.889	4189320.35636053
323	3.2546945	0.9145528	f61	0.801706	34.5458	-1908809.213	63	3817624.427	3818445.13489278
323	3.2546945	0.9145528	f1x4	0.869814	34.8709	-1910363.638	6	3820733.275	3820806.01018026
323	3.2546945	0.9145528	f3x4	0.767065	34.5468	-1908265.029	12	3816536.057	3816687.52636053
323	3.2546945	0.9145528	cf3x4	0.785994	35.2092	-1915842.068	12	3831690.136	3831841.60436053
323	3.2546945	0.9145528	mg1	0.868423	35.0411	-1904988.964	6	3809983.927	3810056.66218026
323	3.2546945	0.9145528	mg3	0.790912	33.8739	-1902444.458	12	3804894.916	3805046.38436053
324	3.066217875	0.561769577	f61	0.366253	28.252	-2120162.46	63	4240330.92	4241151.62889278
324	3.066217875	0.561769577	f1x4	0.389149	26.0622	-2077420.559	6	4154847.119	4154919.85218026
324	3.066217875	0.561769577	f3x4	0.374813	28.9891	-2111438.714	12	4222883.428	4223034.89636053
324	3.066217875	0.561769577	cf3x4	0.35079	27.3426	-2112473.754	12	4224953.507	4225104.97636053
324	3.066217875	0.561769577	mg1	0.549518	30.666	-2072272.251	6	4144550.501	4144623.23618026
324	3.066217875	0.561769577	mg3	0.541655	32.2592	-2106148.288	12	4212302.575	4212454.04436053
325	1.920757739	0.581081591	f61	0.521248	30.5277	-1766107.838	63	3532221.676	3533042.38489278
325	1.920757739	0.581081591	f1x4	0.613504	35.3105	-1804702.578	6	3609411.157	3609483.89018026
325	1.920757739	0.581081591	f3x4	0.529258	36.1335	-1833253.727	12	3666513.454	3666664.92236053
325	1.920757739	0.581081591	cf3x4	0.551438	33.2296	-1773851.682	12	3547709.364	3547860.83236053
325	1.920757739	0.581081591	mg1	0.565751	34.7046	-1800358.267	6	3600722.534	3600795.26818026
325	1.920757739	0.581081591	mg3	0.503231	34.3581	-1828816.405	12	3657638.811	3657790.27836053
326	3.127821077	0.647546024	f61	0.477684	27.5228	-1934841.966	63	3869689.932	3870510.64089278
326	3.127821077	0.647546024	f1x4	0.495755	26.8209	-1967668.128	6	3935342.256	3935414.99018026
326	3.127821077	0.647546024	f3x4	0.462271	28.221	-1960201.034	12	3920408.067	3920559.53636053
326	3.127821077	0.647546024	cf3x4	0.457213	27.9598	-1954769.016	12	3909544.032	3909695.50036053
326	3.127821077	0.647546024	mg1	0.595372	29.4862	-1963619.84	6	3927245.679	3927318.41418026
326	3.127821077	0.647546024	mg3	0.558884	29.2441	-1955881.332	12	3911768.665	3911920.13236053
327	3.050736657	0.793319351	f61	0.721599	32.295	-1917952.762	63	3835911.524	3836732.23289278
327	3.050736657	0.793319351	f1x4	0.768394	33.9105	-1916817.355	6	3833640.71	3833713.44418026
327	3.050736657	0.793319351	f3x4	0.668377	33.7749	-1951126.892	12	3902259.784	3902411.25236053
327	3.050736657	0.793319351	cf3x4	0.69203	33.2805	-1931543.071	12	3863092.142	3863243.61036053
327	3.050736657	0.793319351	mg1	0.769429	35.5689	-1912547.064	6	3825100.128	3825172.86218026
327	3.050736657	0.793319351	mg3	0.68755	35.1194	-1946568.898	12	3893143.796	3893295.26436053
328	2.659600643	0.536824187	f61	0.531626	27.8126	-1843662.704	63	3687331.409	3688152.11689278
328	2.659600643	0.536824187	f1x4	0.545642	29.1411	-1856802.538	6	3713611.076	3713683.81018026
328	2.659600643	0.536824187	f3x4	0.478495	30.2704	-1878808.231	12	3757622.463	3757773.93036053
328	2.659600643	0.536824187	cf3x4	0.496836	28.5557	-1870008.173	12	3740022.346	3740173.81436053
328	2.659600643	0.536824187	mg1	0.532861	30.9022	-1852421.819	6	3704849.639	3704922.37218026
328	2.659600643	0.536824187	mg3	0.472521	30.8207	-1874717.45	12	3749440.9	3749592.36836053
329	2.920338933	0.751212404	f61	0.54299	32.6473	-1914342.676	63	3828691.351	3829512.06089278
329	2.920338933	0.751212404	f1x4	0.589599	32.407	-1908835.973	6	3817677.946	3817750.68018026
329	2.920338933	0.751212404	f3x4	0.513143	31.1567	-1875059.594	12	3750125.188	3750276.65636053
329	2.920338933	0.751212404	cf3x4	0.523276	32.4536	-1909083.932	12	3818173.864	3818325.33236053
329	2.920338933	0.751212404	mg1	0.633367	33.6289	-1904287.231	6	3808580.462	3808653.19618026
329	2.920338933	0.751212404	mg3	0.55604	31.16	-1869963.44	12	3739932.88	3740084.34836053
32	2.845808918	0.656711984	f61	0.494867	34.0885	-1906792.196	63	3813590.392	3814411.10089278
32	2.845808918	0.656711984	f1x4	0.511974	34.2301	-1932380.974	6	3864767.948	3864840.68218026
32	2.845808918	0.656711984	f3x4	0.443959	33.6874	-1926821.811	12	3853649.623	3853801.09036053
32	2.845808918	0.656711984	cf3x4	0.454353	34.1803	-1931337.557	12	3862681.114	3862832.58236053
32	2.845808918	0.656711984	mg1	0.549146	37.643	-1928021.749	6	3856049.497	3856122.23218026
32	2.845808918	0.656711984	mg3	0.508152	36.0742	-1922205.167	12	3844416.334	3844567.80236053
330	3.33077705	0.875458435	f61	0.657142	32.5287	-1970910.468	63	3941826.937	3942647.64489278
330	3.33077705	0.875458435	f1x4	0.732562	32.3488	-1947992.728	6	3895991.457	3896064.19018026
330	3.33077705	0.875458435	f3x4	0.646971	32.2948	-1952802.752	12	3905611.504	3905762.97236053
330	3.33077705	0.875458435	cf3x4	0.657758	32.5983	-1949415.925	12	3898837.85	3898989.31836053
330	3.33077705	0.875458435	mg1	0.776096	33.9044	-1942406.16	6	3884818.32	3884891.05418026
330	3.33077705	0.875458435	mg3	0.703984	32.5118	-1946507.371	12	3893020.743	3893172.21036053
331	2.935408668	0.713719803	f61	0.68396	32.4543	-1880077.192	63	3760160.385	3760981.09289278
331	2.935408668	0.713719803	f1x4	0.709857	32.9981	-1885568.698	6	3771143.395	3771216.13018026
331	2.935408668	0.713719803	f3x4	0.613667	33.3695	-1889473.799	12	3778953.598	3779105.06636053
331	2.935408668	0.713719803	cf3x4	0.638419	32.3882	-1891774.111	12	3783554.222	3783705.69036053
331	2.935408668	0.713719803	mg1	0.687947	34.3697	-1881023.935	6	3762053.871	3762126.60418026
331	2.935408668	0.713719803	mg3	0.61591	33.603	-1884767.097	12	3769540.194	3769691.66236053
332	3.491937101	0.753069605	f61	0.618694	30.0901	-2066841.524	63	4133689.048	4134509.75689278
332	3.491937101	0.753069605	f1x4	0.66894	29.6867	-2084786.149	6	4169578.298	4169651.03218026
332	3.491937101	0.753069605	f3x4	0.58783	29.4006	-2061524.36	12	4123054.72	4123206.18836053
332	3.491937101	0.753069605	cf3x4	0.607999	30.0148	-2068876.804	12	4137759.609	4137911.07636053
332	3.491937101	0.753069605	mg1	0.735397	30.9027	-2079226.12	6	4158458.24	4158530.97418026
332	3.491937101	0.753069605	mg3	0.667645	29.5443	-2055971.341	12	4111948.683	4112100.15036053
333	3.395600711	0.700599771	f61	0.48475	28.1156	-2093365.067	63	4186736.133	4187556.84289278
333	3.395600711	0.700599771	f1x4	0.511424	26.5286	-2091788.033	6	4183582.066	4183654.80018026
333	3.395600711	0.700599771	f3x4	0.467868	28.1882	-2092908.667	12	4185823.333	4185974.80236053
333	3.395600711	0.700599771	cf3x4	0.472608	27.4288	-2079801.378	12	4159608.755	4159760.22436053
333	3.395600711	0.700599771	mg1	0.653924	29.6312	-2086046.622	6	4172099.244	4172171.97818026
333	3.395600711	0.700599771	mg3	0.616789	29.7521	-2087169.401	12	4174344.801	4174496.27036053
334	2.976893361	0.69591383	f61	0.486478	34.1262	-1980965.971	63	3961937.942	3962758.65089278
334	2.976893361	0.69591383	f1x4	0.494207	32.0495	-1955765.941	6	3911537.882	3911610.61618026
334	2.976893361	0.69591383	f3x4	0.467795	34.7123	-1980332.947	12	3960671.895	3960823.36236053
334	2.976893361	0.69591383	cf3x4	0.44971	32.9156	-1973575.316	12	3947156.631	3947308.10036053
334	2.976893361	0.69591383	mg1	0.57821	34.1941	-1951195.771	6	3902397.541	3902470.27618026
334	2.976893361	0.69591383	mg3	0.565218	35.2371	-1975188.905	12	3950383.81	3950535.27836053
335	2.981933642	0.448779161	f61	0.327198	23.4752	-2072794.289	63	4145594.578	4146415.28689278
335	2.981933642	0.448779161	f1x4	0.322455	22.4321	-2123324.463	6	4246654.926	4246727.66018026
335	2.981933642	0.448779161	f3x4	0.307042	24.3615	-2122375.907	12	4244757.813	4244909.28236053
335	2.981933642	0.448779161	cf3x4	0.308531	23.8066	-2102789.741	12	4205585.482	4205736.95036053
335	2.981933642	0.448779161	mg1	0.477788	27.2397	-2118355.226	6	4236716.452	4236789.18618026
335	2.981933642	0.448779161	mg3	0.447265	27.6888	-2117597.83	12	4235201.66	4235353.12836053
336	2.463029856	0.400782716	f61	0.435911	31.6075	-1890224.597	63	3780455.195	3781275.90289278
336	2.463029856	0.400782716	f1x4	0.43991	33.7645	-1914130.207	6	3828266.413	3828339.14818026
336	2.463029856	0.400782716	f3x4	0.393344	35.8856	-1945282.823	12	3890571.646	3890723.11436053
336	2.463029856	0.400782716	cf3x4	0.405514	32.9322	-1927861.09	12	3855728.179	3855879.64836053
336	2.463029856	0.400782716	mg1	0.415559	37.3076	-1908762.56	6	3817531.12	3817603.85418026
336	2.463029856	0.400782716	mg3	0.369189	37.999	-1940413.937	12	3880833.875	3880985.34236053
337	3.607607794	0.831324242	f61	0.645557	29.794	-2122418.185	63	4244842.37	4245663.07889278
337	3.607607794	0.831324242	f1x4	0.696466	29.3168	-2128846.46	6	4257698.92	4257771.65418026
337	3.607607794	0.831324242	f3x4	0.597976	29.1947	-2124287.816	12	4248581.632	4248733.10036053
337	3.607607794	0.831324242	cf3x4	0.627361	29.5648	-2124864.387	12	4249734.773	4249886.24236053
337	3.607607794	0.831324242	mg1	0.7686	30.777	-2120536.998	6	4241079.996	4241152.73018026
337	3.607607794	0.831324242	mg3	0.702668	29.9224	-2116111.874	12	4232229.748	4232381.21636053
338	2.562708753	0.648836477	f61	0.506839	34.5308	-1839494.207	63	3678994.414	3679815.12289278
338	2.562708753	0.648836477	f1x4	0.626476	36.4742	-1804457.442	6	3608920.884	3608993.61818026
338	2.562708753	0.648836477	f3x4	0.52494	34.8665	-1829050.688	12	3658107.377	3658258.84436053
338	2.562708753	0.648836477	cf3x4	0.561185	37.8952	-1828339.983	12	3656685.966	3656837.43436053
338	2.562708753	0.648836477	mg1	0.590955	37.3168	-1800039.731	6	3600085.462	3600158.19618026
338	2.562708753	0.648836477	mg3	0.541357	36.025	-1824589.446	12	3649184.891	3649336.36036053
339	3.064487232	0.728889387	f61	0.444464	21.1642	-2104354.643	63	4208715.287	4209535.99489278
339	3.064487232	0.728889387	f1x4	0.51056	23.1553	-2099510.69	6	4199027.38	4199100.11418026
339	3.064487232	0.728889387	f3x4	0.448085	23.3571	-2132095.829	12	4264197.658	4264349.12636053
339	3.064487232	0.728889387	cf3x4	0.452066	22.1807	-2099518.212	12	4199042.424	4199193.89236053
339	3.064487232	0.728889387	mg1	0.62705	27.3783	-2093620.295	6	4187246.59	4187319.32418026
339	3.064487232	0.728889387	mg3	0.542192	25.7786	-2126091.439	12	4252188.878	4252340.34636053
33	2.671106136	0.751116057	f61	0.657567	39.9083	-1819604.039	63	3639214.077	3640034.78689278
33	2.671106136	0.751116057	f1x4	0.700069	39.0245	-1822956.129	6	3645918.257	3645990.99218026
33	2.671106136	0.751116057	f3x4	0.625718	37.717	-1776168.915	12	3552343.829	3552495.29836053
33	2.671106136	0.751116057	cf3x4	0.624253	39.0761	-1810865.916	12	3621737.833	3621889.30036053
33	2.671106136	0.751116057	mg1	0.69248	38.5187	-1818226.234	6	3636458.467	3636531.20218026
33	2.671106136	0.751116057	mg3	0.616578	36.0752	-1771136.81	12	3542279.621	3542431.08836053
340	3.262478474	0.770039851	f61	0.512976	29.4969	-2027573.847	63	4055153.695	4055974.40289278
340	3.262478474	0.770039851	f1x4	0.55383	29.9266	-2027455.593	6	4054917.185	4054989.92018026
340	3.262478474	0.770039851	f3x4	0.491536	30.2252	-2039312.277	12	4078630.553	4078782.02236053
340	3.262478474	0.770039851	cf3x4	0.502887	30.3952	-2034521.951	12	4069049.902	4069201.37036053
340	3.262478474	0.770039851	mg1	0.690514	34.8486	-2022772.891	6	4045551.782	4045624.51618026
340	3.262478474	0.770039851	mg3	0.634835	33.718	-2034275.079	12	4068556.157	4068707.62636053
341	2.849997901	0.677510164	f61	0.680252	32.6164	-1882548.765	63	3765103.53	3765924.23889278
341	2.849997901	0.677510164	f1x4	0.700566	33.7591	-1890898.999	6	3781803.997	3781876.73218026
341	2.849997901	0.677510164	f3x4	0.609322	34.8258	-1912479.096	12	3824964.192	3825115.66036053
341	2.849997901	0.677510164	cf3x4	0.642169	33.2919	-1900200.888	12	3800407.776	3800559.24436053
341	2.849997901	0.677510164	mg1	0.69745	36.0719	-1885959.075	6	3771924.15	3771996.88418026
341	2.849997901	0.677510164	mg3	0.620198	35.9225	-1907861.032	12	3815728.064	3815879.53236053
342	3.458038099	0.778657905	f61	0.627641	29.4732	-2087637.858	63	4175281.716	4176102.42489278
342	3.458038099	0.778657905	f1x4	0.665243	30.4085	-2140810.696	6	4281627.393	4281700.12618026
342	3.458038099	0.778657905	f3x4	0.604054	32.0298	-2141711.509	12	4283429.018	4283580.48636053
342	3.458038099	0.778657905	cf3x4	0.607292	30.4519	-2117667.146	12	4235340.291	4235491.76036053
342	3.458038099	0.778657905	mg1	0.742628	32.6769	-2133697.269	6	4267400.538	4267473.27218026
342	3.458038099	0.778657905	mg3	0.711402	33.9507	-2134117.456	12	4268240.911	4268392.38036053
343	2.719498964	0.707669021	f61	0.556156	37.3371	-1834510.945	63	3669027.89	3669848.59889278
343	2.719498964	0.707669021	f1x4	0.594192	36.5992	-1839228.583	6	3678463.166	3678535.90018026
343	2.719498964	0.707669021	f3x4	0.529558	35.7161	-1796690.188	12	3593386.375	3593537.84436053
343	2.719498964	0.707669021	cf3x4	0.530856	36.8312	-1827310.798	12	3654627.596	3654779.06436053
343	2.719498964	0.707669021	mg1	0.625408	36.8552	-1834914.428	6	3669834.856	3669907.59018026
343	2.719498964	0.707669021	mg3	0.550235	34.5128	-1791671.243	12	3583348.485	3583499.95436053
344	2.647110823	0.590585053	f61	0.618435	34.1227	-1870879.236	63	3741764.471	3742585.18089278
344	2.647110823	0.590585053	f1x4	0.634384	35.8377	-1885919.963	6	3771845.926	3771918.66018026
344	2.647110823	0.590585053	f3x4	0.559067	37.5674	-1915373.789	12	3830753.578	3830905.04636053
344	2.647110823	0.590585053	cf3x4	0.584959	35.2619	-1897314.996	12	3794635.992	3794787.46036053
344	2.647110823	0.590585053	mg1	0.630187	38.9772	-1881442.468	6	3762890.936	3762963.67018026
344	2.647110823	0.590585053	mg3	0.560143	39.3429	-1911179.325	12	3822364.649	3822516.11836053
345	3.162602907	0.584563403	f61	0.417045	26.5398	-2034667.222	63	4069340.445	4070161.15289278
345	3.162602907	0.584563403	f1x4	0.425137	25.6647	-2076489.719	6	4152985.437	4153058.17218026
345	3.162602907	0.584563403	f3x4	0.40364	27.2097	-2061679.4	12	4123364.799	4123516.26836053
345	3.162602907	0.584563403	cf3x4	0.399401	27.0291	-2056019.989	12	4112045.977	4112197.44636053
345	3.162602907	0.584563403	mg1	0.586542	29.6598	-2071047.17	6	4142100.341	4142173.07418026
345	3.162602907	0.584563403	mg3	0.548128	29.5249	-2056492.582	12	4112991.164	4113142.63236053
346	2.665915016	0.786029643	f61	0.675216	36.9971	-1818041.997	63	3636089.994	3636910.70289278
346	2.665915016	0.786029643	f1x4	0.796917	39.7772	-1799790.395	6	3599586.791	3599659.52418026
346	2.665915016	0.786029643	f3x4	0.673746	38.6484	-1825468.805	12	3650943.609	3651095.07836053
346	2.665915016	0.786029643	cf3x4	0.721214	40.4814	-1821573.421	12	3643152.841	3643304.31036053
346	2.665915016	0.786029643	mg1	0.741747	39.9027	-1795546.783	6	3591099.566	3591172.30018026
346	2.665915016	0.786029643	mg3	0.66986	38.5666	-1821348.485	12	3642702.969	3642854.43836053
347	2.385532719	0.602077	f61	0.475481	35.8713	-1726378.107	63	3452762.213	3453582.92289278
347	2.385532719	0.602077	f1x4	0.518112	34.8357	-1728885.556	6	3457777.112	3457849.84618026
347	2.385532719	0.602077	f3x4	0.467785	34.1867	-1676467.451	12	3352940.903	3353092.37036053
347	2.385532719	0.602077	cf3x4	0.459486	35.5843	-1714033.899	12	3428073.799	3428225.26636053
347	2.385532719	0.602077	mg1	0.503195	34.166	-1725151.858	6	3450309.716	3450382.45018026
347	2.385532719	0.602077	mg3	0.449997	32.2441	-1671838.03	12	3343682.06	3343833.52836053
348	3.377827919	0.739513862	f61	0.58912	28.621	-2077862.067	63	4155730.133	4156550.84289278
348	3.377827919	0.739513862	f1x4	0.628599	28.9617	-2135254.65	6	4270515.3	4270588.03418026
348	3.377827919	0.739513862	f3x4	0.578191	30.6408	-2123528.636	12	4247063.273	4247214.74036053
348	3.377827919	0.739513862	cf3x4	0.570365	29.1694	-2106408.486	12	4212822.972	4212974.44036053
348	3.377827919	0.739513862	mg1	0.711909	30.6414	-2129960.393	6	4259926.786	4259999.52018026
348	3.377827919	0.739513862	mg3	0.689461	32.0298	-2117564.086	12	4235134.172	4235285.64036053
349	3.417201048	0.857919775	f61	0.732406	33.1075	-2029458.281	63	4058922.563	4059743.27089278
349	3.417201048	0.857919775	f1x4	0.820081	33.5907	-2012515.054	6	4025036.108	4025108.84218026
349	3.417201048	0.857919775	f3x4	0.719915	34.1875	-2035896	12	4071798	4071949.46836053
349	3.417201048	0.857919775	cf3x4	0.74106	34.0669	-2026849.494	12	4053704.988	4053856.45636053
349	3.417201048	0.857919775	mg1	0.828723	34.728	-2007223.466	6	4014452.931	4014525.66618026
349	3.417201048	0.857919775	mg3	0.771617	34.7947	-2030318.603	12	4060643.207	4060794.67436053
34	3.249101143	0.864102008	f61	0.668898	32.3784	-1914466.967	63	3828939.934	3829760.64289278
34	3.249101143	0.864102008	f1x4	0.734173	32.2851	-1908779.713	6	3817565.426	3817638.16018026
34	3.249101143	0.864102008	f3x4	0.652262	31.9158	-1900025.841	12	3800057.683	3800209.15036053
34	3.249101143	0.864102008	cf3x4	0.657479	32.5016	-1911142.627	12	3822291.254	3822442.72236053
34	3.249101143	0.864102008	mg1	0.761619	33.1877	-1904179.215	6	3808364.43	3808437.16418026
34	3.249101143	0.864102008	mg3	0.685825	31.49	-1894862.553	12	3789731.105	3789882.57436053
350	3.044194217	0.734997121	f61	0.605495	32.6025	-1953679.957	63	3907365.914	3908186.62289278
350	3.044194217	0.734997121	f1x4	0.703076	33.8656	-1941448.511	6	3882903.023	3882975.75618026
350	3.044194217	0.734997121	f3x4	0.597399	32.7506	-1941213.643	12	3882433.287	3882584.75436053
350	3.044194217	0.734997121	cf3x4	0.635953	34.5928	-1947289.486	12	3894584.972	3894736.44036053
350	3.044194217	0.734997121	mg1	0.714609	35.8962	-1935815.132	6	3871636.265	3871708.99818026
350	3.044194217	0.734997121	mg3	0.647765	34.4946	-1935604.789	12	3871215.577	3871367.04636053
351	2.571573163	0.758174418	f61	0.670115	38.0034	-1800332.52	63	3600671.039	3601491.74889278
351	2.571573163	0.758174418	f1x4	0.793234	42.3733	-1813694.649	6	3627395.299	3627468.03218026
351	2.571573163	0.758174418	f3x4	0.686552	43.108	-1847838.31	12	3695682.619	3695834.08836053
351	2.571573163	0.758174418	cf3x4	0.718409	41.7807	-1806737.188	12	3613480.375	3613631.84436053
351	2.571573163	0.758174418	mg1	0.728053	41.4196	-1808927.467	6	3617860.934	3617933.66818026
351	2.571573163	0.758174418	mg3	0.664406	41.3546	-1842799.873	12	3685605.747	3685757.21436053
352	3.134083993	0.736006402	f61	0.568352	29.1538	-1954593.955	63	3909193.91	3910014.61889278
352	3.134083993	0.736006402	f1x4	0.615616	29.103	-1948054.615	6	3896115.23	3896187.96418026
352	3.134083993	0.736006402	f3x4	0.512875	28.5203	-1947760.554	12	3895527.108	3895678.57636053
352	3.134083993	0.736006402	cf3x4	0.549408	28.7767	-1952281.112	12	3904568.225	3904719.69236053
352	3.134083993	0.736006402	mg1	0.672345	31.4316	-1942751.422	6	3885508.844	3885581.57818026
352	3.134083993	0.736006402	mg3	0.587785	29.7676	-1942259.166	12	3884524.331	3884675.80036053
353	3.358126176	0.888259367	f61	0.825413	35.8203	-1986322.633	63	3972651.266	3973471.97489278
353	3.358126176	0.888259367	f1x4	0.887867	36.2265	-1994340.023	6	3988686.045	3988758.78018026
353	3.358126176	0.888259367	f3x4	0.797223	36.1047	-1972542.244	12	3945090.489	3945241.95636053
353	3.358126176	0.888259367	cf3x4	0.806822	36.3695	-1985691.111	12	3971388.223	3971539.69036053
353	3.358126176	0.888259367	mg1	0.894706	36.1511	-1988002.651	6	3976011.302	3976084.03618026
353	3.358126176	0.888259367	mg3	0.823076	35.4502	-1965639.526	12	3931285.052	3931436.52036053
354	3.356437787	0.71106851	f61	0.71149	33.136	-2044073.158	63	4088152.315	4088973.02489278
354	3.356437787	0.71106851	f1x4	0.781477	33.0212	-2011128.931	6	4022263.863	4022336.59618026
354	3.356437787	0.71106851	f3x4	0.676456	33.7829	-2022853.632	12	4045713.264	4045864.73236053
354	3.356437787	0.71106851	cf3x4	0.704918	33.3064	-2020558.054	12	4041122.107	4041273.57636053
354	3.356437787	0.71106851	mg1	0.707109	30.9104	-2005491.271	6	4010988.543	4011061.27618026
354	3.356437787	0.71106851	mg3	0.666414	31.2368	-2016866.383	12	4033738.766	4033890.23436053
355	3.211785784	0.780224681	f61	0.735375	30.1719	-1926809.449	63	3853624.898	3854445.60689278
355	3.211785784	0.780224681	f1x4	0.777976	31.565	-1955083.736	6	3910173.473	3910246.20618026
355	3.211785784	0.780224681	f3x4	0.692157	32.9702	-1971849.451	12	3943704.903	3943856.37036053
355	3.211785784	0.780224681	cf3x4	0.70732	31.1232	-1950450.071	12	3900906.142	3901057.61036053
355	3.211785784	0.780224681	mg1	0.762838	32.4319	-1949743.057	6	3899492.115	3899564.84818026
355	3.211785784	0.780224681	mg3	0.704305	33.1773	-1966426.37	12	3932858.741	3933010.20836053
356	3.442503741	0.908565715	f61	0.770375	33.5151	-1980900.471	63	3961806.942	3962627.65089278
356	3.442503741	0.908565715	f1x4	0.85271	33.8851	-1982588.041	6	3965182.083	3965254.81618026
356	3.442503741	0.908565715	f3x4	0.741145	34.2084	-1994883.742	12	3989773.484	3989924.95236053
356	3.442503741	0.908565715	cf3x4	0.764453	33.8067	-1980893.357	12	3961792.713	3961944.18236053
356	3.442503741	0.908565715	mg1	0.803401	33.0046	-1977203.775	6	3954413.549	3954486.28418026
356	3.442503741	0.908565715	mg3	0.740869	32.6754	-1989090.04	12	3978186.081	3978337.54836053
357	2.568405117	0.820328969	f61	0.685201	31.5478	-1793567.951	63	3587141.902	3587962.61089278
357	2.568405117	0.820328969	f1x4	0.777364	34.1399	-1818067.277	6	3636140.555	3636213.28818026
357	2.568405117	0.820328969	f3x4	0.67355	34.8149	-1844179.105	12	3688364.211	3688515.67836053
357	2.568405117	0.820328969	cf3x4	0.695403	32.8976	-1800031.068	12	3600068.136	3600219.60436053
357	2.568405117	0.820328969	mg1	0.734076	33.7727	-1813775.638	6	3627557.276	3627630.01018026
357	2.568405117	0.820328969	mg3	0.661979	33.2515	-1839363.909	12	3678733.818	3678885.28636053
358	2.566110257	0.526669742	f61	0.52904	28.3304	-1855343.556	63	3710693.112	3711513.82089278
358	2.566110257	0.526669742	f1x4	0.543433	29.723	-1866032.833	6	3732071.666	3732144.40018026
358	2.566110257	0.526669742	f3x4	0.476009	31.0207	-1889322.696	12	3778651.392	3778802.86036053
358	2.566110257	0.526669742	cf3x4	0.497584	29.1706	-1878919.774	12	3757845.548	3757997.01636053
358	2.566110257	0.526669742	mg1	0.535827	32.0656	-1861666.849	6	3723339.698	3723412.43218026
358	2.566110257	0.526669742	mg3	0.473927	32.1619	-1885637.795	12	3771281.59	3771433.05836053
359	3.372470939	0.75209086	f61	0.569233	30.4502	-1993025.027	63	3986056.054	3986876.76289278
359	3.372470939	0.75209086	f1x4	0.587776	30.2354	-2020912.344	6	4041830.687	4041903.42218026
359	3.372470939	0.75209086	f3x4	0.535855	30.5663	-2005486.348	12	4010978.695	4011130.16436053
359	3.372470939	0.75209086	cf3x4	0.534847	30.6771	-2010021.304	12	4020048.607	4020200.07636053
359	3.372470939	0.75209086	mg1	0.697304	32.7375	-2015559.694	6	4031125.388	4031198.12218026
359	3.372470939	0.75209086	mg3	0.641838	32.1564	-1999688.021	12	3999382.041	3999533.51036053
35	3.367543888	0.706036724	f61	0.549268	30.0843	-2035277.831	63	4070561.663	4071382.37089278
35	3.367543888	0.706036724	f1x4	0.581338	29.2465	-2060570.752	6	4121147.503	4121220.23818026
35	3.367543888	0.706036724	f3x4	0.532254	30.8315	-2058852.101	12	4117710.203	4117861.67036053
35	3.367543888	0.706036724	cf3x4	0.537156	30.4041	-2048704.241	12	4097414.482	4097565.95036053
35	3.367543888	0.706036724	mg1	0.698749	32.6468	-2055229.366	6	4110464.731	4110537.46618026
35	3.367543888	0.706036724	mg3	0.653563	32.6076	-2053469.221	12	4106944.441	4107095.91036053
360	3.19518524	0.58767342	f61	0.408221	25.3283	-2074779.234	63	4149564.468	4150385.17689278
360	3.19518524	0.58767342	f1x4	0.450681	24.2846	-2067750.521	6	4135507.043	4135579.77618026
360	3.19518524	0.58767342	f3x4	0.392656	24.1553	-2028636.693	12	4057279.387	4057430.85436053
360	3.19518524	0.58767342	cf3x4	0.412322	25.1428	-2047350.937	12	4094707.875	4094859.34236053
360	3.19518524	0.58767342	mg1	0.593998	29.139	-2062096.977	6	4124199.953	4124272.68818026
360	3.19518524	0.58767342	mg3	0.543788	27.987	-2022425.13	12	4044856.26	4045007.72836053
361	3.274044444	0.604436522	f61	0.415902	25.3342	-2135349.083	63	4270704.167	4271524.87489278
361	3.274044444	0.604436522	f1x4	0.445125	25.6306	-2197046.695	6	4394099.39	4394172.12418026
361	3.274044444	0.604436522	f3x4	0.401801	26.7047	-2179589.242	12	4359184.484	4359335.95236053
